1;2476;अज;अज;1;0.298897143360227;0.656331016706955;0.343668983293045;1
2;2238;अशुभ;अशुभ;1;0.353185678366572;0.689363719442644;0.310636280557356;0
2;1777;अमंगल;अमंगल;1;0.353185678366572;0.688575326560341;0.311424673439659;0
2;3656;अरिष्ट;अरिष्ट;1;0.353185678366572;0.634322836674969;0.365677163325031;0
2;23604;दग्ध;दग्ध;1;0.353185678366572;0.738996884157907;0.261003115842093;0
4;6;पवित्र स्थान;अपवित्र स्थान;0.93067333961909;0.351732090799784;0.725724733803648;0.274275266196352;1
8;10;उत्पन्न;उत्पन्न;1;0.365052002171675;0.659495340412399;0.3405046595876;0
8;473;सूत;सूत;1;0.365052002171675;0.630374260823231;0.369625739176769;0
9;18;नैतिक कार्य;अनैतिक कार्य;0.924670824512628;0.378348705172539;0.709636965100627;0.290363034899373;1
9;1166;धर्म;धर्म;1;0.378348705172539;0.679615541129522;0.320384458870478;0
13;2640;अत्याचार;अत्याचारी;0.900520253340038;0.323143131033118;0.717978451051877;0.282021548948122;1
13;11528;अत्याचार;अत्याचार;1;0.323143131033118;0.725932974434609;0.274067025565391;1
13;2857;अनाचार;अनाचार;1;0.323143131033118;0.706409108892315;0.293590891107685;1
13;2639;अन्याय;अन्याय;1;0.323143131033118;0.7340253008526;0.2659746991474;1
13;11423;गजब;गजब;1;0.323143131033118;0.646618807529449;0.353381192470551;1
13;22090;प्रमाथ;प्रमाथ;1;0.323143131033118;0.755776133772613;0.244223866227387;1
17;10289;स्वेच्छाचार;स्वेच्छाचारी;0.925865647311398;0.340639498395224;0.731039783336079;0.268960216663921;1
18;184;दुष्कर्म;दुष्कर्म;1;0.360550306382633;0.734996710749162;0.265003289250838;0
18;1364;दुष्कर्म;दुष्कर्मी;0.900520253340038;0.360550306382633;0.714091885182123;0.285908114817876;1
18;184;पापकर्म;पापकर्म;1;0.360550306382633;0.734996710749162;0.265003289250838;0
18;9;अनैतिक कार्य;नैतिक कार्य;0.924670824512628;0.360550306382633;0.719464380319143;0.280535619680856;1
19;37101;गल्ला;गल्ला;1;0.303979032007711;0.651554368658036;0.348445631341964;1
20;10947;आहार;आहार;1;0.329045365406533;0.69670935310306;0.30329064689694;1
20;1228;खाद्य;खाद्य;1;0.329045365406533;0.643174044534652;0.356825955465348;1
20;19;अन्न;अन्न;1;0.329045365406533;0.686787649044714;0.313212350955286;1
20;1407;अर्क;अर्क;1;0.329045365406533;0.708980217970542;0.291019782029458;1
21;15279;अव्युत्पन्न;व्युत्पन्न;0.91898900633081;0.313791739027742;0.745460220554891;0.254539779445108;1
21;2489;अनभिज्ञ;अनभिज्ञ;1;0.313791739027742;0.69626668405576;0.303733315944239;1
22;1725;अपात्र;अपात्र;1;0.372940905924354;0.630113434580933;0.369886565419067;0
22;2517;अशिक्षित;अशिक्षित;1;0.372940905924354;0.690188404113431;0.309811595886569;0
23;1725;अयोग्य;अयोग्य;1;0.325753550510854;0.637182869317827;0.362817130682173;1
23;18204;असमर्थ;असमर्थ;1;0.325753550510854;0.661101121342291;0.338898878657709;1
25;21;कच्चा;कच्चा;1;0.335694447691951;0.650309158068078;0.349690841931922;1
25;2989;अनभ्यस्त;अनभ्यस्त;1;0.335694447691951;0.748674220910311;0.251325779089689;1
25;2283;अपक्व;अपक्व;1;0.335694447691951;0.748674220910311;0.251325779089689;1
27;2518;मूर्ख;मूर्ख;1;0.387134160952909;0.603400390888151;0.396599609111849;0
27;34046;उजबक;उजबक;1;0.387134160952909;0.720910801672592;0.279089198327408;0
27;5967;अज्ञानी;अज्ञानी;1;0.387134160952909;0.675194233955937;0.324805766044063;0
27;10752;बुद्धिहीन;बुद्धिहीन;1;0.387134160952909;0.720910801672592;0.279089198327408;0
27;4495;बैल;बैल;1;0.387134160952909;0.662724342024181;0.337275657975819;0
27;7463;पोंगा;पोंगा;1;0.387134160952909;0.720910801672592;0.279089198327408;0
27;2165;अज्ञान;अज्ञान;1;0.387134160952909;0.645811730884913;0.354188269115087;0
27;2264;पामर;पामर;1;0.387134160952909;0.617143479995666;0.382856520004334;0
27;7082;अर्भक;अर्भक;1;0.387134160952909;0.720910801672592;0.279089198327408;0
27;1655;मंद;मंद;1;0.387134160952909;0.649577552715877;0.350422447284123;0
29;8292;प्रवीण;प्रवीण;1;0.29281511546837;0.703265759774477;0.296734240225523;1
29;8292;निपुण;निपुण;1;0.29281511546837;0.733273804592199;0.266726195407801;1
29;2596;दक्ष;दक्ष;1;0.29281511546837;0.654504719638357;0.345495280361643;1
29;3013;अभ्यस्त;अभ्यस्त;1;0.29281511546837;0.669447644410777;0.330552355589223;1
29;2889;कुशल;कुशल;1;0.29281511546837;0.732567432471671;0.267432567528329;1
29;3083;पक्का;पक्का;1;0.29281511546837;0.69345028167613;0.30654971832387;1
29;14013;परिपक्व;परिपक्व;1;0.29281511546837;0.666365662699885;0.333634337300115;1
29;100;अभिज्ञ;अभिज्ञ;1;0.29281511546837;0.773505807624869;0.226494192375131;1
29;15892;अभ्यासी;अभ्यासी;1;0.29281511546837;0.773505807624869;0.226494192375131;1
29;165;आप्त;आप्त;1;0.29281511546837;0.653331785436261;0.346668214563739;1
29;14034;प्रवण;प्रवण;1;0.29281511546837;0.655099962452444;0.344900037547556;1
29;1697;तीर;तीर;1;0.29281511546837;0.622281197517242;0.377718802482758;1
30;2923;योग्य;योग्य;1;0.355489704242119;0.651906061181878;0.348093938818122;0
30;3256;समर्थ;समर्थ;1;0.355489704242119;0.594044388415229;0.405955611584771;0
30;13844;लायक;लायक;1;0.355489704242119;0.601143168516517;0.398856831483483;0
30;2451;उपयुक्त;उपयुक्त;1;0.355489704242119;0.667102362077892;0.332897637922108;0
30;2458;उदात्त;उदात्त;1;0.355489704242119;0.681238763663846;0.318761236336154;0
30;3207;अभिजात;अभिजात;1;0.355489704242119;0.55776201845937;0.44223798154063;0
31;1672;भद्र;भद्र;1;0.319963473379612;0.635925837512899;0.364074162487101;1
31;1675;सुशील;सुशील;1;0.319963473379612;0.679008462428512;0.320991537571488;1
31;1979;शील;शील;1;0.319963473379612;0.639180328274247;0.360819671725753;1
31;7244;आचारी;आचारी;1;0.319963473379612;0.651911411955286;0.348088588044714;1
33;37711;नरभक्षक;नरभक्षक;1;0.301921627049645;0.702444414110879;0.297555585889121;1
34;1231;नवरत्न;नवरत्न;1;0.320754625397373;0.664988604670244;0.335011395329756;1
35;13292;अनाथ;अनाथ;1;0.332273795234936;0.702440985308019;0.297559014691981;1
36;35;असहाय;असहाय;1;0.400515645742416;0.596328753487117;0.403671246512883;0
36;35;निराश्रित;निराश्रित;1;0.400515645742416;0.598342379684292;0.401657620315708;0
36;16424;असहाय्य;असहाय्य;1;0.400515645742416;0.714022726586462;0.285977273413538;0
40;2190;शिवा;शिवा;1;0.302560403570533;0.708693299655939;0.291306700344061;1
44;142;तिरस्कार;तिरस्कार;1;0.339910360674063;0.679083487678791;0.320916512321209;1
44;679;पराभव;पराभव;1;0.339910360674063;0.662876424393629;0.337123575606371;1
44;385;अपकर्ष;अपकर्ष;1;0.339910360674063;0.746318581712387;0.253681418287613;1
44;2502;अपचार;अपचार;1;0.339910360674063;0.746318581712387;0.253681418287613;1
44;3260;अप्रतिष्ठा;प्रतिष्ठा;0.910702260395516;0.339910360674063;0.682874512772345;0.317125487227655;1
44;11708;अमानत;अमानत;1;0.339910360674063;0.594966488459286;0.405033511540714;1
44;3162;अवज्ञा;अवज्ञा;1;0.339910360674063;0.629178177166933;0.370821822833067;1
44;32201;गंजन;गंजन;1;0.339910360674063;0.746318581712387;0.253681418287613;1
46;3260;आदर;आदर;1;0.336740832850337;0.692737886022593;0.307262113977407;1
46;3260;इज्जत;इज्जत;1;0.336740832850337;0.748088167448058;0.251911832551942;1
46;3260;मान;मान;1;0.336740832850337;0.603950162528975;0.396049837471025;1
46;7128;अभिनंदन;अभिनंदन;1;0.336740832850337;0.658656589146817;0.341343410853182;1
47;27125;भगवान;भगवान;1;0.340328748982686;0.711511250915082;0.288488749084918;0
47;27125;परमेश्वर;परमेश्वर;1;0.340328748982686;0.688349743604171;0.311650256395829;0
47;19174;विश्वनाथ;विश्वनाथ;1;0.340328748982686;0.705406163206191;0.294593836793809;0
47;2198;विधाता;विधाता;1;0.340328748982686;0.639743271441014;0.360256728558986;0
47;1105;कर्ता;कर्ता;1;0.340328748982686;0.658972604897405;0.341027395102595;0
47;2755;नाथ;नाथ;1;0.340328748982686;0.704186314645707;0.295813685354293;0
47;9894;योजन;योजन;1;0.340328748982686;0.746085615755838;0.253914384244162;0
47;13531;परमानंद;परमानंद;1;0.340328748982686;0.679214392085544;0.320785607914455;0
47;8066;अव्यय;अव्यय;1;0.340328748982686;0.712384025338422;0.287615974661577;0
47;2252;अशरीर;अशरीर;1;0.340328748982686;0.746085615755838;0.253914384244162;0
47;2073;अंतर्यामी;अंतर्याम;0.900520253340038;0.340328748982686;0.725729119058298;0.274270880941703;1
47;2126;अंतर्यामी;अंतर्यामी;1;0.340328748982686;0.614969659304897;0.385030340695103;0
47;1859;सद्गुरु;सद्गुरु;1;0.340328748982686;0.707613926728007;0.292386073271993;0
47;1859;सतगुरु;सतगुरु;1;0.340328748982686;0.746085615755838;0.253914384244162;0
47;7765;योग;योग;1;0.340328748982686;0.684601908600994;0.315398091399006;0
47;11546;शून्य;शून्य;1;0.340328748982686;0.644269440757923;0.355730559242077;0
49;1711;सर्वोच्च सत्ता;सर्वोच्च सत्ता;1;0.37114711021561;0.729316345817009;0.270683654182991;0
51;6468;एकदम;एकदम;1;0.371195130727508;0.589401555835883;0.410598444164117;0
51;576;अकस्मात;अकस्मात;1;0.371195130727508;0.649393619185774;0.350606380814226;0
51;2550;दैववश;दैववश;1;0.371195130727508;0.729290804489245;0.270709195510755;0
53;1786;सायास;सायास;1;0.36074427018563;0.569881571575297;0.430118428424703;0
55;8852;कुंडली;कुंडली;1;0.380496905371547;0.596777859876972;0.403222140123028;0
56;55;कचनार;कचनार;1;0.331817397961811;0.665868574167563;0.334131425832437;1
60;26;अव्यवस्थित;अव्यवस्थित;1;0.399413311854005;0.640685151548012;0.359314848451988;0
60;1004;अव्यवस्थित;व्यवस्थित;0.910702260395516;0.399413311854005;0.616966103096056;0.383033896903944;1
60;33843;अस्तव्यस्त;अस्ताव्यस्त;0.904192976816512;0.399413311854005;0.605972986921791;0.394027013078209;1
61;10289;स्वेच्छाचारी;स्वेच्छाचारी;1;0.368283115327358;0.730842899980354;0.269157100019646;0
61;10289;स्वच्छंद;स्वच्छंदी;0.900520253340038;0.368283115327358;0.709739803328107;0.290260196671893;1
61;10289;स्वच्छंद;स्वच्छंद;1;0.368283115327358;0.578150239855422;0.421849760144579;0
63;74;अप्रतिकूलता;प्रतिकूलता;0.91898900633081;0.344308586325496;0.727452511326704;0.272547488673296;1
67;151;आरंभ;आरंभ;1;0.277412394753524;0.74813974598486;0.25186025401514;1
67;151;प्रारंभ;प्रारंभ;1;0.277412394753524;0.739836398620288;0.260163601379712;1
67;151;श्रीगणेश;श्रीगणेशा;0.900520253340038;0.277412394753524;0.726630681361056;0.273369318638943;1
67;375;अभ्युदय;अभ्युदय;1;0.277412394753524;0.782832548131764;0.217167451868236;1
67;11725;प्रयोग;प्रयोग;1;0.277412394753524;0.652820736034466;0.347179263965534;1
67;6997;प्रस्ताव;प्रस्ताव;1;0.277412394753524;0.734767276194972;0.265232723805028;1
71;3113;स्पष्टता;अस्पष्टता;0.900520253340038;0.33370400031069;0.729624499499485;0.270375500500515;1
74;566;प्रतिकूलता;प्रतिकूलता;1;0.304622947238386;0.766504990669366;0.233495009330634;1
74;63;अननुकूलता;अनुकूलता;0.900520253340038;0.304622947238386;0.747230912399308;0.252769087600692;1
77;7451;विषमता;विषमता;1;0.271167744123549;0.75154326469844;0.24845673530156;1
78;38747;मिलान;मिलान;1;0.294384309318331;0.623009893488711;0.376990106511289;1
78;16043;समन्वय;समन्वय;1;0.294384309318331;0.744683498952256;0.255316501047744;1
78;12890;संयोग;संयोग;1;0.294384309318331;0.65582181877332;0.34417818122668;1
80;5422;अनुज;अनुज;1;0.337435120769909;0.658738008471267;0.341261991528733;1
82;7098;अग्रज;अग्रज;1;0.319649879066717;0.757776752654439;0.242223247345561;1
82;2363;पूर्वज;पूर्वज;1;0.319649879066717;0.729832073460162;0.270167926539838;1
84;38367;पास;पास;1;0.330424294496576;0.607669710854917;0.392330289145083;1
85;30471;अविद्यमान;विद्यमान;0.900520253340038;0.328494194950465;0.732717385538157;0.267282614461843;1
86;30471;उपस्थित;उपस्थित;1;0.358939086273313;0.668633403432912;0.331366596567087;0
86;30471;विद्यमान;विद्यमान;1;0.358939086273313;0.577543470300455;0.422456529699545;0
86;5292;प्रस्तुत;प्रस्तुती;0.900520253340038;0.358939086273313;0.680466229333092;0.319533770666908;1
88;2688;वर्तमान;वर्तमान;1;0.412488773634488;0.622053729204043;0.377946270795957;0
89;6106;दर;दर;1;0.282224197126925;0.682482135482124;0.317517864517876;1
91;724;अनुबंध;अनुबंध;1;0.276681312380566;0.557385925270446;0.442614074729554;1
94;9382;सौदा;सौदा;1;0.324112521750586;0.622558207125204;0.377441792874796;1
94;3052;मोल;मोल;1;0.324112521750586;0.648167213991379;0.351832786008621;1
95;2774;जिम्मेदारी;जिम्मेदार;0.910702260395516;0.296925465230431;0.754125001497025;0.245874998502975;1
95;93;ठेका;ठेका;1;0.296925465230431;0.580318209064069;0.419681790935931;1
95;3460;भार;भार;1;0.296925465230431;0.717751114206074;0.282248885793926;1
95;3459;आभार;आभार;1;0.296925465230431;0.630280299085635;0.369719700914365;1
96;4160;रोजगार;रोजगार;1;0.305390129250193;0.739234463062634;0.260765536937366;1
96;4160;व्यवसाय;व्यवसाय;1;0.305390129250193;0.719369926471707;0.280630073528293;1
96;34887;वाणिज्य;वाणिज्य;1;0.305390129250193;0.712018949929516;0.287981050070484;1
98;3073;ध्यान;ध्यान;1;0.323277544920091;0.654330132117439;0.345669867882561;1
99;3836;ज्ञान;ज्ञान;1;0.325652787414636;0.721938658892453;0.278061341107547;1
99;7968;विज्ञान;विज्ञान;1;0.325652787414636;0.739405614070975;0.260594385929025;1
101;17070;भोगी;भोगी;1;0.293820389986529;0.688569389295978;0.311430610704022;1
103;22772;संज्ञा;संज्ञा;1;0.355900558478692;0.68742704172686;0.31257295827314;0
103;97;अनुभव;अनुभव;1;0.355900558478692;0.682435837540564;0.317564162459436;0
